Month,Region,Route,Vendor,Package_Count,Driver_Hours,Mileage,Fuel_Used,Delivery_Cost
2023-04,West,6,Vendor F,200,74.77969927483059,230.59917620252202,45.51377942665013,2691.6432783474984
2023-04,West,7,Vendor F,215,66.91811341751861,242.53456843026913,54.38106537136173,2560.3840671794046
2023-04,West,8,Vendor C,215,78.08364312631886,298.00293540461433,57.64165781743123,2235.8995972214393
2023-04,West,9,Vendor D,185,92.5185997430202,286.1607271378263,52.04150240952282,2455.692938371668
2023-04,West,10,Vendor F,186,84.16670475677228,312.9308556701598,52.9865168341576,3001.7678067520183
2023-04,Central,1,Vendor D,169,97.06468979884673,252.38948747841775,30.81672225770315,2438.6776552370948
2023-04,Central,2,Vendor A,196,87.36832466127267,286.12511107491605,48.01837792925686,2357.0966936581735
2023-04,Central,3,Vendor D,204,79.02644511464122,235.76944315331886,46.58383478611156,2167.7420725431502
2023-04,Central,4,Vendor D,191,82.41808741477769,186.53465586716038,54.858907388789255,2211.3592639822177
2023-04,Central,5,Vendor G,197,72.79271243041633,210.01964676924388,41.73878661323255,2002.5823965095703
2023-04,Central,6,Vendor A,191,84.66956645344817,269.61006704842237,52.32440030446457,2298.6305702114105
2023-04,Central,7,Vendor D,216,77.29094756212365,229.78157014709777,54.47548777960099,2171.1143566695346
2023-04,Central,8,Vendor F,210,74.38417812767209,216.50890974682056,48.94857407436308,2703.2650198120105
2023-04,Central,9,Vendor E,208,84.14077164224034,220.38861463191054,58.07936245061157,2301.2866889757875
2023-04,Central,10,Vendor A,167,65.35106699813616,203.11174689667791,53.62551820958256,1840.2649427294778
2023-04,Northeast,1,Vendor G,222,58.643210309997784,241.9259334522627,49.24873987991671,1798.7659859110636
2023-04,Northeast,2,Vendor A,197,74.59386978679319,307.5885888639257,50.98963774549483,2124.899462290704
2023-04,Northeast,3,Vendor G,185,74.10633336263197,231.22448401866689,55.34121874789254,2064.385013907517
2023-04,Northeast,4,Vendor A,182,78.86287208232594,197.45491888538947,47.246574367420806,2110.4701160800146
2023-04,Northeast,5,Vendor D,200,83.97287943171746,275.5025836447706,47.38166199970248,3430.356187230478
2023-04,Northeast,6,Vendor E,205,59.795803451417925,234.03568329480694,48.057158897543985,1788.0089556978746
2023-04,Northeast,7,Vendor F,192,72.50643521890206,299.3909674194283,56.593034180065494,2713.805103580863
2023-04,Northeast,8,Vendor D,192,79.61418324786462,204.38612252587342,38.95813905493549,2119.789755637623
2023-04,Northeast,9,Vendor G,206,82.59025520630925,231.74623640504464,52.58497904820444,3386.411674670738
2023-04,Northeast,10,Vendor G,206,66.32956772478653,274.14800172196976,60.952085005942116,1982.936410546739
2023-04,Southeast,1,Vendor D,177,77.1564815147666,255.79343901070075,58.75819750786782,2138.380286225356
2023-04,Southeast,2,Vendor F,170,70.5371518184408,194.8248883248518,46.08207471258109,2497.1494515519116
2023-04,Southeast,3,Vendor C,215,63.87925181623264,214.8554773435657,55.850973716806564,1896.5512438812118
2023-04,Southeast,4,Vendor A,191,90.09025198891854,189.6935003630181,43.380244578902186,2332.261873732888
2023-04,Southeast,5,Vendor F,181,73.10863380851583,230.11132546721055,40.68221979853597,2591.921970100126
2023-04,Southeast,6,Vendor C,201,82.88117433453786,202.57193438088305,45.499326185137456,2217.164625874699
2023-04,Southeast,7,Vendor B,193,69.17443492136651,230.43447664789812,48.11083265533664,1955.5818823820791
2023-04,Southeast,8,Vendor D,222,57.988204827596206,239.8523006725877,56.07254005888902,2707.3396456982155
2023-04,Southeast,9,Vendor G,221,72.4206029614827,310.2620026868831,47.59278954867538,2108.84762948781
2023-04,Southeast,10,Vendor C,214,65.8823326417015,267.51649066852,56.420523475894484,1968.4181176628254
2023-04,Northwest,1,Vendor C,206,80.58269344368289,220.60934382058804,50.47274926161428,2204.4377229508536
2023-04,Northwest,2,Vendor B,187,68.43083353124123,244.38395892674572,53.99963649764958,1957.7459554738207
2023-04,Northwest,3,Vendor B,197,82.43472989428065,259.4837744907917,50.90520750573021,2252.6004850972786
2023-04,Northwest,4,Vendor E,195,73.97554023865933,244.47132994501865,48.97080070039328,2065.606004841378
2023-04,Northwest,5,Vendor D,203,59.03974148571525,224.89734189874088,48.962681557335394,1767.1212795255556
2023-04,Northwest,6,Vendor D,201,76.00061543267032,225.15918462437023,53.58352841119355,2117.3584046616093
2023-04,Northwest,7,Vendor E,208,79.25931782646313,255.72558117278768,54.75599942533957,2214.889703508954
2023-04,Northwest,8,Vendor C,203,82.80976604397459,270.29071143024726,49.81156439628881,2272.3044409265067
2023-04,Northwest,9,Vendor D,191,50.469957910796325,196.9212651743106,49.79261670855707,1563.429767446184
2023-04,Northwest,10,Vendor G,215,76.86507812240069,191.05308151069468,55.77445571317697,2141.7567784939615
2023-05,North,1,Vendor D,185,84.47431565515315,222.2283733775267,52.622060409553434,2258.1895183582396
2023-05,North,2,Vendor A,219,83.11793314170629,218.26490144169298,51.30383408741532,2275.7291059613876
2023-05,North,3,Vendor B,189,68.60593964125479,231.49502197068497,52.23965336689695,1951.2347661081976
2023-05,North,4,Vendor D,203,78.24636790429403,244.03870859033253,50.20028591132516,2166.451440974056
2023-05,North,5,Vendor E,189,57.205610745765696,234.00987754520997,46.16823695367492,1706.5228523034646
2023-05,North,6,Vendor B,163,74.212115999197,269.3356589873117,47.147654910058904,2031.7866801065038
2023-05,North,7,Vendor E,199,63.55410724660224,235.93457187814528,43.85611925475183,1842.7112458231877
2023-05,North,8,Vendor G,173,72.90735288335591,235.1356350718302,54.74675344675971,2022.9686990504954
2023-05,North,9,Vendor C,207,57.44494411295372,263.6171568832404,45.57143100100155,1754.2834693920236
2023-05,North,10,Vendor G,194,68.75165381565517,230.18376605388048,48.60660041146052,1949.9631371798132
2023-05,South,1,Vendor D,220,58.78489908411167,209.80743238941983,43.52009989676116,1762.1427408061688
2023-05,South,2,Vendor D,202,73.22375041356679,218.34419579811544,51.54519963836949,2053.1171246653134
2023-05,South,3,Vendor B,194,74.24328927342937,296.1265395710303,46.708086410297774,2093.665968442099
2023-05,South,4,Vendor F,205,69.05496304050993,242.91289671004162,50.707588875371904,2582.4106951010413
2023-05,South,5,Vendor C,185,83.91663469770879,221.3446120510138,55.83126556549743,2256.133257881276
2023-05,South,6,Vendor A,211,65.7238954814371,249.65402076415805,40.85618588422353,1903.3388797399073
2023-05,South,7,Vendor E,209,91.31115097455583,228.00991242662903,53.42421097052795,2436.801599858678
2023-05,South,8,Vendor G,206,68.665465581163,249.98651803953214,50.26315613946823,1983.0906908653842
2023-05,South,9,Vendor E,197,85.48203967675276,224.85470553005405,46.99830670496756,2281.04853696799
2023-05,South,10,Vendor G,192,80.93539432293191,217.87922375228425,42.98566103627244,2166.392403818826
2023-05,East,1,Vendor F,176,86.49028062998293,231.29322834102578,55.16814601389456,2987.511783939746
2023-05,East,2,Vendor C,207,69.78663857532848,214.87768667721335,54.054093618672304,1997.3216643689145
2023-05,East,3,Vendor D,212,85.10379313283264,236.62727620609454,45.59019617866413,2298.8228169163017
2023-05,East,4,Vendor F,202,60.57285213997287,216.8206106149991,43.11699984230592,2306.070531303987
2023-05,East,5,Vendor C,216,84.40467007721429,255.59897969538216,45.22788450179045,2301.1364428668862
2023-05,East,6,Vendor D,207,81.40888324513621,223.0035214886291,48.947257501309835,2219.321550299831
2023-05,East,7,Vendor A,208,75.81277167591068,285.3653033207693,47.82461379211842,2142.9484568870303
2023-05,East,8,Vendor C,213,71.88324114234766,190.43260019438216,56.52943847150087,2041.012698378085
2023-05,East,9,Vendor G,199,85.9544948450895,247.44744503046937,46.50269563225361,2305.566450816832
2023-05,East,10,Vendor D,182,71.07249381602921,248.2295243166784,59.25670059745539,2021.1576927029575
2023-05,West,1,Vendor F,205,79.45838875229246,198.3322919812744,46.3977246466247,2801.318421426835
2023-05,West,2,Vendor G,202,79.1135763115144,219.64372064421443,49.47740078278107,2165.4899609651598
2023-05,West,3,Vendor A,197,69.3164835933047,232.44258528565047,54.932545869146395,1986.0928606449233
2023-05,West,4,Vendor B,173,79.15583039833965,201.42480830452405,53.14869757204369,2122.9175856656384
2023-05,West,5,Vendor B,210,71.68920028699073,284.9096206910981,58.73748470944595,2095.9422322828113
2023-05,West,6,Vendor F,204,54.921601003355505,240.4795249781042,50.694437606726886,2211.0439622363992
2023-05,West,7,Vendor D,188,67.68008107464203,233.56371955457655,54.30542403101906,1938.6561253186437
2023-05,West,8,Vendor D,183,NaN,237.76818948194145,48.44389551245723,2158.2845720601385
2023-05,West,9,Vendor A,214,89.42106116768143,255.65566278594366,40.433453145361355,2384.1149804612787
2023-05,West,10,Vendor A,199,74.49851429193751,236.22904980463298,52.90861682485253,2088.9335661960877
2023-05,Central,1,Vendor C,197,64.79150679283903,224.35373127226836,53.34950567840808,1885.9908916553657
2023-05,Central,2,Vendor B,200,97.56522451212453,278.53348921906957,45.06248603265266,2553.6120418718906
2023-05,Central,3,Vendor F,207,49.23370233139444,232.84989018169898,46.99887134944714,2048.6447732208244
2023-05,Central,4,Vendor D,218,81.78273700389742,269.40713569769696,46.577797989569085,2264.032415465274
2023-05,Central,5,Vendor E,186,75.49197937810763,244.21138031200698,43.64996616104557,2066.316314232494
2023-05,Central,6,Vendor B,215,85.8663354184153,211.5763654999837,45.99015199108541,2304.7429836415527
2023-05,Central,7,Vendor A,186,71.8457119802533,215.3992058668766,52.42027876172468,2002.414599410366
2023-05,Central,8,Vendor E,201,84.95277852577186,273.81839600413764,48.5184638888864,2310.401999784579
2023-05,Central,9,Vendor B,223,68.00687077986288,262.9370012843931,42.98608853937049,1981.357881986005
2023-05,Central,10,Vendor A,207,57.4560493771926,271.191120917518,49.581277823090495,1771.0794935636343
2023-05,Northeast,1,Vendor D,192,83.3637002925741,226.03195439029602,41.066984636511506,2214.094132395194
2023-05,Northeast,2,Vendor B,191,80.46599758589076,261.548992481429,53.992833365552954,2214.7278473033316
2023-05,Northeast,3,Vendor E,174,78.54381590284335,214.1460864605503,52.49839153622997,2117.859144541887
2023-05,Northeast,4,Vendor C,208,81.57589259523942,288.2537321398343,62.36979390208358,2303.57947289494
2023-05,Northeast,5,Vendor D,202,77.41600523585666,205.067202015899,49.012904112411796,2121.399138263908
2023-05,Northeast,6,Vendor F,237,71.89474244357727,265.31606135353707,51.00869327398022,2737.2937351572914
2023-05,Northeast,7,Vendor B,174,66.01118600978418,247.74104216074252,49.514485296926665,1878.4118013829093
2023-05,Northeast,8,Vendor A,210,93.75170087126287,254.19680270410953,52.86988350415839,2501.161749560198
2023-05,Northeast,9,Vendor D,225,92.44311114743111,269.9079360568229,51.02398938640959,2501.3789527419444
2023-05,Northeast,10,Vendor B,198,79.09140922775994,296.657234188366,49.725098032760094,2205.9978191664986
2023-05,Southeast,1,Vendor A,206,81.443105001082,254.39426834959954,52.616618913642945,2248.3485177723287
2023-05,Southeast,2,Vendor G,189,66.99409657651894,214.39760183465137,53.2202681427811,1911.6812970595129
2023-05,Southeast,3,Vendor E,193,57.766968796807305,257.1980583317478,48.83603999807276,1745.666330929413
2023-05,Southeast,4,Vendor B,198,82.27330284903003,250.87186262182934,48.52071079797071,2238.5513069476106
2023-05,Southeast,5,Vendor G,182,89.78121226099483,205.52809639012693,46.24327265198315,2330.670921009922
2023-05,Southeast,6,Vendor C,202,90.20091740991101,262.66874893790185,50.68394600038498,2416.6714355621166
2023-05,Southeast,7,Vendor A,210,76.85318142232873,206.19624774583536,50.5000936875678,2127.281658156779
2023-05,Southeast,8,Vendor E,190,80.17440657726286,230.31708291983077,56.346278359493105,2195.717216375635
2023-05,Southeast,9,Vendor F,192,72.95972838528758,251.72448262915825,50.23289790737971,2663.6063363070016
2023-05,Southeast,10,Vendor C,187,84.52921063582211,305.7243162788719,41.131404377053784,2277.9130156149267
2023-05,Northwest,1,Vendor E,214,89.34856379626868,211.2287363768442,56.784548140927,2405.062162174261
2023-05,Northwest,2,Vendor D,198,88.38410316216182,227.95986718969422,54.77967911165381,2365.7970208920146
2023-05,Northwest,3,Vendor C,195,83.06170010783667,213.26420219611128,56.11084772158908,2250.0250666391676
2023-05,Northwest,4,Vendor F,229,69.2134811419117,239.07129712322768,60.12545541745976,2667.0653975739147
2023-05,Northwest,5,Vendor D,214,70.53004067985519,298.3334494723587,53.14482054020264,2070.035344901127
2023-05,Northwest,6,Vendor E,229,61.50689945258597,287.6859231824105,55.938566920692274,1914.0652437232425
2023-05,Northwest,7,Vendor G,193,67.50878924038976,284.42699356434093,46.423687403424104,1949.6030431566721
2023-05,Northwest,8,Vendor E,173,75.55411255985766,304.76611114071966,43.8035626634781,2084.8526058720195
2023-05,Northwest,9,Vendor G,230,75.84865458361104,270.5685812265545,51.564328257454555,2179.0072251805173
2023-05,Northwest,10,Vendor E,185,75.65737660047287,265.78803036033486,44.0898122047158,2082.3897868398058
2023-06,North,1,Vendor G,203,62.70997139505553,278.4684466842129,56.21400541029971,1894.4225121425375
2023-06,North,2,Vendor D,194,91.17717075775785,214.61417241570115,NaN,2400.276998424142
2023-06,North,3,Vendor G,216,82.06505463547253,249.42633460438879,47.27019036442536,2256.7674645653597
2023-06,North,4,Vendor F,189,61.503503297798595,273.0765007868542,47.4163697855549,2365.564598520174
2023-06,North,5,Vendor E,189,67.21326148702954,305.58091284558645,46.40427755006387,1950.326610098134
2023-06,North,6,Vendor B,179,74.02796329740221,217.64495981265662,NaN,2043.540273297477
2023-06,North,7,Vendor B,190,79.7139126276499,288.1569863627183,51.38991220109461,2206.342180973913
2023-06,North,8,Vendor C,198,66.52526109434936,328.9774231999046,50.29999604428253,1975.7916639397777
2023-06,North,9,Vendor C,207,76.32000765542561,248.4371660762954,43.48816840467698,2116.4269579683205
2023-06,North,10,Vendor F,202,62.10949995327394,260.162744868411,49.358008670411955,2404.1701735970896
2023-06,South,1,Vendor A,194,70.71923802636886,247.23926380494558,50.930263522051284,2006.5191093764984
2023-06,South,2,Vendor C,197,88.02597811624912,259.28595790912715,53.50855028988546,2372.1167879401155
2023-06,South,3,Vendor F,206,90.98848825901754,256.088618028459,53.66122093444779,3176.4285784410013
2023-06,South,4,Vendor G,182,86.72010741380508,272.02319007421744,42.311460957349986,2297.5504451926818
2023-06,South,5,Vendor C,212,79.49166555234733,225.53497710070957,51.39405977777253,2197.33647664069
2023-06,South,6,Vendor B,169,83.18516060452413,253.82285718142808,47.441744883579645,2211.822161050078
2023-06,South,7,Vendor C,204,91.8331457592753,261.7830508915337,44.56125662323166,2433.416515590121
2023-06,South,8,Vendor A,196,73.76107636764799,275.7699827997112,56.64476134875708,2104.6178010790577
2023-06,South,9,Vendor F,183,43.58585458703454,273.812744292974,52.470200096062,1908.2899401860595
2023-06,South,10,Vendor G,182,88.52942047770699,265.2520336249623,51.918495271054134,2358.4951155422796
2023-06,East,1,Vendor G,188,73.54650577686115,260.42192459304283,45.05998590998529,2044.363228023005
2023-06,East,2,Vendor F,173,73.52807249231988,276.31333460595863,44.47147324549688,2638.0430314504024
2023-06,East,3,Vendor D,210,56.86701927633699,269.11155518826274,51.416890012008814,1768.0579886757237
2023-06,East,4,Vendor C,224,72.46140922854929,304.4213898717675,50.414935968271216,2119.1258263988598
2023-06,East,5,Vendor C,194,77.56783257324723,243.1458236857138,53.33532736364177,2148.250127767298
2023-06,East,6,Vendor D,182,59.54943592593565,254.0977455219518,51.14781307427981,1769.8908050547234
2023-06,East,7,Vendor F,162,76.18748220039724,224.61708395981316,46.96457532252588,2655.1377064568337
2023-06,East,8,Vendor B,203,70.86039594480708,217.6942741313757,49.02902126482653,1999.4115471694467
2023-06,East,9,Vendor D,198,59.611107429214115,244.39746800497952,48.33422833961352,1780.8633144061107
2023-06,East,10,Vendor A,195,61.56773352051681,223.84657690762532,56.519871852572734,1827.7222321126296
2023-06,West,1,Vendor E,206,68.15012820856252,274.0354529196455,53.82701078006675,1997.904868263238
2023-06,West,2,Vendor D,198,85.73412702410445,247.91907683937166,52.16361949713417,2316.9248450771142
2023-06,West,3,Vendor A,197,62.225820012189686,261.2251762332645,50.99148016857227,1849.7259464894692
2023-06,West,4,Vendor D,191,101.8797624380741,231.6923229890657,51.29900605297432,2617.007660713844
2023-06,West,5,Vendor C,225,76.8863108156798,298.24201741518186,44.821979719773026,2188.6373659220244
2023-06,West,6,Vendor F,198,83.81058892057433,255.07805073746718,46.236970698670405,2944.460377234972
2023-06,West,7,Vendor E,207,61.132317891623146,246.6539915141948,50.86046438065915,1833.7201458829572
2023-06,West,8,Vendor B,220,75.45722795685445,270.7550691223215,48.552185642764435,2147.2541575387754
2023-06,West,9,Vendor C,180,76.16168284885384,262.04144338453955,58.9467996875354,2127.2989220704067
2023-06,West,10,Vendor G,196,79.72213476876468,243.433422290315,51.21556674141858,2188.1494489737383
2023-06,Central,1,Vendor G,197,73.16459677983535,246.55147205524472,42.58884288161346,2034.4893474746941
2023-06,Central,2,Vendor B,226,86.51665583047476,273.9315938878281,43.46726993243457,2364.0938827394957
2023-06,Central,3,Vendor F,217,92.51135597414444,232.67793423311684,52.06410686366573,3212.9840607978826
2023-06,Central,4,Vendor G,213,63.07636441731644,243.86740055257977,45.21415615379387,1862.9901971392583
2023-06,Central,5,Vendor G,202,71.6421406102025,215.36096983813468,44.671586510902166,1999.0741536396372
2023-06,Central,6,Vendor E,230,58.16267432385951,238.57209645362522,51.56655506428186,1806.096409542211
2023-06,Central,7,Vendor A,202,59.802111966480076,229.8347442624986,51.7044082973078,1792.056310779024
2023-06,Central,8,Vendor D,219,82.43715820399812,277.16315102364325,31.201105366615536,2237.144370793995
2023-06,Central,9,Vendor G,217,82.33179317422558,NaN,45.046883883113715,2282.08308338281
2023-06,Central,10,Vendor G,228,71.56808431313289,251.94278043307605,59.33786897684178,2102.5409614530286
2023-06,Northeast,1,Vendor G,174,70.58737195144325,258.71864493549407,50.994439776778435,1980.9619453204964
2023-06,Northeast,2,Vendor A,186,87.12260057785414,258.21891268758634,48.158408384218795,2320.8585843222913
2023-06,Northeast,3,Vendor E,196,75.14287211883989,277.32833211518425,58.06489085296527,2137.449114204804
2023-06,Northeast,4,Vendor B,198,82.29236949310753,247.9260118089656,46.09009129959017,2229.8732708463003
2023-06,Northeast,5,Vendor D,197,75.7161839271028,269.8369153259297,54.166393085517164,2134.225006994165
2023-06,Northeast,6,Vendor F,211,80.98155247464706,229.83741119897914,44.261046140712004,2868.861625024804
2023-06,Northeast,7,Vendor D,181,59.76827535826152,234.05765796584726,49.03458962996694,1754.4038708346395
2023-06,Northeast,8,Vendor D,180,85.50319552276355,212.38184376298983,51.88725854379538,2263.1547923444514
2023-06,Northeast,9,Vendor G,211,66.54567816195025,246.53891115367517,54.69853745972796,1959.432522310394
2023-06,Northeast,10,Vendor C,203,67.87798041414656,294.29120136613324,NaN,1927.8235778312078
2023-06,Southeast,1,Vendor B,221,88.97844307031498,285.7351913482029,47.29263496746415,2424.3878811176137
2023-06,Southeast,2,Vendor D,201,73.97993719872738,247.82581856353247,50.9335657841661,2082.5949324651656
2023-06,Southeast,3,Vendor G,191,75.72627388179403,293.19701669070434,48.38908775118997,2122.1109509038733
2023-06,Southeast,4,Vendor G,225,70.82453933745413,239.02401157916867,49.253476663389954,2045.1656236867534
2023-06,Southeast,5,Vendor C,195,64.7337451711582,NaN,NaN,1877.5012157598535
2023-06,Southeast,6,Vendor F,217,71.11520093228519,233.7646879549757,55.87178007257434,2672.381623127336
2023-06,Southeast,7,Vendor F,213,76.60230364613406,216.5463270247389,48.7393329449946,2765.999428364261
2023-06,Southeast,8,Vendor G,204,NaN,197.5595891911401,48.36833217146316,2043.436729641017
2023-06,Southeast,9,Vendor A,193,81.18068493930042,260.39581054939003,44.95783489734427,2204.224689807675
2023-06,Southeast,10,Vendor D,208,59.702510449959085,250.57200459341396,56.62164717230748,1826.2583532721526
2023-06,Northwest,1,Vendor G,210,72.23248969221747,227.50471231875446,48.84448674665423,2042.6860814755648
2023-06,Northwest,2,Vendor C,189,74.53619514097927,269.2387699444411,50.00667162639214,2085.7871796654263
2023-06,Northwest,3,Vendor E,220,60.48773701098842,222.27194792214786,56.06589594195795,1841.3155967989308
2023-06,Northwest,4,Vendor E,165,80.3289172022704,257.0893018778477,50.51284422337255,2159.8704578422344
2023-06,Northwest,5,Vendor C,183,67.98622394777544,219.03983031002878,53.32880027003901,1925.634777951643
2023-06,Northwest,6,Vendor A,176,97.81902916514171,268.9343412785456,46.1707017869527,2520.25329343082
2023-06,Northwest,7,Vendor E,231,75.68906133120971,246.0218776527851,55.88500318395169,2175.5493627677206
2023-06,Northwest,8,Vendor A,185,61.8753269655145,248.21134450950612,49.64398159865142,1812.865290811948
2023-06,Northwest,9,Vendor C,177,65.20747666995632,249.66462653566353,45.296565575147426,1855.338006045967
2023-06,Northwest,10,Vendor B,195,70.86877114230687,246.92843117123746,49.097815146901816,2005.3259269895852
2023-07,North,1,Vendor B,217,66.93480167543439,300.3160152989829,47.82430626018983,1987.858561468647
2023-07,North,2,Vendor G,182,61.85121335595588,231.73610260435075,52.430764754276765,1806.3582229445583
2023-07,North,3,Vendor B,218,92.58692836954863,304.82325823341387,NaN,2492.4055880257497
2023-07,North,4,Vendor G,202,71.26859523795002,249.70442735165162,44.514012284076216,2011.73659802222
2023-07,North,5,Vendor G,192,92.87239964604669,236.9802861335213,57.47785868241213,2460.0697406482827
2023-07,North,6,Vendor E,191,87.78434957965715,195.66930571354027,47.0840142105814,2300.840617653011
2023-07,North,7,Vendor C,184,90.39543987689734,237.1716580721202,53.394424048262245,2386.395064526006
2023-07,North,8,Vendor B,193,76.2943160504878,250.79951305653023,53.42448154970857,2126.1394734928
2023-07,North,9,Vendor G,180,70.7645666660922,203.23591691746248,43.28187818357611,1937.0785180230498
2023-07,North,10,Vendor D,201,82.41165047326538,238.86129095708893,NaN,2226.714247406545
2023-07,South,1,Vendor G,191,84.95167665158606,278.1210224276104,54.150806861731525,2314.858567073482
2023-07,South,2,Vendor A,210,78.72842248655824,237.62899390326962,42.724901566740925,2160.3205507733496
2023-07,South,3,Vendor A,185,71.68598896303736,263.45191049588846,NaN,2002.7255498726859
2023-07,South,4,Vendor D,212,74.30252732619265,277.63666001195753,43.87994049195012,2102.272364006878
2023-07,South,5,Vendor E,210,70.51091612686994,237.8166892892979,50.483774592194,2019.3596598875595
2023-07,South,6,Vendor A,188,58.85250137708669,265.1425206571399,48.86139498460957,1764.7197248898465
2023-07,South,7,Vendor F,203,80.15904987198599,234.2416398709033,48.15074394281367,2850.481677147914
2023-07,South,8,Vendor F,184,69.70004336326869,291.7437390086783,48.93877845080035,2589.4224798298765
2023-07,South,9,Vendor B,210,85.27653619308371,262.0240867424477,47.78406686349266,2321.0973764976206
2023-07,South,10,Vendor B,204,72.36847546905618,232.85648186037244,54.83085652973827,2057.575968086562
2023-07,East,1,Vendor G,227,81.10912400447803,251.28702501207323,50.51710223297032,2265.0060017957157
2023-07,East,2,Vendor F,194,76.43364688378337,258.8627238100229,50.928583446844826,2766.1092189928804
2023-07,East,3,Vendor A,209,76.77811749923775,250.9235797052889,56.658926565214784,2169.5932775035726
2023-07,East,4,Vendor E,205,79.75551134723682,249.12481902320317,50.6965981536478,2204.1749128196016
2023-07,East,5,Vendor E,199,68.867322407131,236.20905570996698,48.318752861299,1962.528140152497
2023-07,East,6,Vendor B,217,80.77440999419369,233.02529468938965,47.5731647794454,2223.5228710358438
2023-07,East,7,Vendor G,180,95.04465063939742,225.85073022249674,41.58477721719176,2431.157782573022
2023-07,East,8,Vendor C,181,86.19000232540104,212.2280526565542,44.973424370013824,2257.5571512119946
2023-07,East,9,Vendor C,199,80.63833765652731,278.02198320023285,51.70311164119001,2233.1892779742557
2023-07,East,10,Vendor E,197,95.767203513092,273.22873174493077,53.54468225534359,2535.415356074829
2023-07,West,1,Vendor F,188,85.83542871305383,242.22963414737342,53.00114733801738,2993.9647357926187
2023-07,West,2,Vendor F,223,78.46892803682094,269.1072423700896,47.62437360777698,2870.6808350763445
2023-07,West,3,Vendor E,208,71.52152028983407,NaN,54.28297393363303,2085.26163796759
2023-07,West,4,Vendor G,188,70.7616128609916,226.5455840992353,50.60659616128279,1984.9793961632217
2023-07,West,5,Vendor G,197,76.02562203572518,296.67834604659345,53.148803659368255,2153.4658593205645
2023-07,West,6,Vendor B,177,78.29699604589015,266.76085848765456,47.97680739979527,2135.4268582097816
2023-07,West,7,Vendor D,195,72.10486775590387,229.80053423084314,47.73027553030985,2015.6685022475126
2023-07,West,8,Vendor B,233,84.16931234061393,236.06584180430963,54.23790159104589,2337.239456668002
2023-07,West,9,Vendor D,221,52.567601562607706,NaN,45.051959438592704,1692.1359023661053
2023-07,West,10,Vendor A,178,95.90214687137168,296.2764163412235,42.900614178645355,2491.5106297681036
2023-07,Central,1,Vendor C,197,80.64734058658601,281.85260816674656,40.46601575948945,2198.9564239102365
2023-07,Central,2,Vendor E,204,89.10657533308041,265.57781063073134,46.93065388463141,2388.270154693941
2023-07,Central,3,Vendor D,216,70.86141156890645,247.50785958877398,46.20638839506985,3042.5281684749043
2023-07,Central,4,Vendor D,206,75.87238420806158,273.33392892633145,46.33850225131456,2129.463548270974
2023-07,Central,5,Vendor C,179,75.58499424376946,277.4539398842399,48.50529364365697,2092.188129736904
2023-07,Central,6,Vendor A,193,77.26570963684408,237.84096817589972,52.43480319714839,2134.8231832338665
2023-07,Central,7,Vendor C,187,87.16445983497483,219.62276707557038,55.11123889388016,2320.8965736264795
2023-07,Central,8,Vendor D,197,80.86030970159445,262.37067907257847,57.880862638706894,2243.7711893915566
2023-07,Central,9,Vendor C,208,74.31138755793737,245.50870533927986,53.43671719040083,2105.8431259335175
2023-07,Central,10,Vendor G,187,82.79483050872032,280.06807817855537,47.92967783599839,2248.226490589535
2023-07,Northeast,1,Vendor C,207,77.89550695028205,225.8474546666257,54.72066664971629,2168.0806117547654
2023-07,Northeast,2,Vendor D,211,75.54836941254005,241.96703443825464,56.613516099944896,2142.4881572135887
2023-07,Northeast,3,Vendor B,187,72.88951734841744,242.35874744585206,50.101362839933586,2034.0096839556609
2023-07,Northeast,4,Vendor C,192,74.45521682156343,216.72194240598498,48.65773719401618,2053.110713456908
2023-07,Northeast,5,Vendor C,199,84.02220445567582,287.4344611773499,59.53597863346101,2330.012701720309
2023-07,Northeast,6,Vendor F,203,68.45134841343973,243.9794434487401,47.97652071568337,2552.9974554306154
2023-07,Northeast,7,Vendor C,174,83.46112521350506,224.41051491846497,56.33301581773317,2233.8678606743797
2023-07,Northeast,8,Vendor B,217,81.23647249307473,236.02381173480143,47.737758971081966,2235.0570138156213
2023-07,Northeast,9,Vendor B,221,66.69214036899588,240.20837446120083,59.003730346180596,1986.4790230951799
2023-07,Northeast,10,Vendor B,211,68.37764899599463,211.3149979082806,48.49210096104448,1956.3182815479945
2023-07,Southeast,1,Vendor D,209,67.89778259594884,213.6766067800599,47.71545640636427,1942.8079852061055
2023-07,Southeast,2,Vendor F,211,90.3191740742355,317.2973188969106,44.54984752263177,3180.9848400079773
2023-07,Southeast,3,Vendor C,193,79.17585082103432,206.76694896002584,43.17559212617125,2126.6039621752157
2023-07,Southeast,4,Vendor F,205,78.66463745562477,232.76194425449827,48.32110691129789,2815.0372073188146
2023-07,Southeast,5,Vendor C,216,66.73378482152853,257.1769650070013,43.900891266195785,1944.6845492333584
2023-07,Southeast,6,Vendor B,185,97.28511586438228,244.01185982908962,50.314167864596705,2520.5519367788897
2023-07,Southeast,7,Vendor A,212,67.94168986609856,302.53621177166997,47.06435806388827,1999.548598576638
2023-07,Southeast,8,Vendor D,195,81.25254478796062,293.9932717356574,42.95392100987743,2222.8086218302387
2023-07,Southeast,9,Vendor C,189,59.488585225183385,292.35526726053547,47.30398260133111,1790.5968126639823
